loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
10500.0,0.17739999999999997,378.24,OWN,37000.0,Source Verified,n,24.07,0.0,0.0,7.0,0.0,12977.0,7.0,w,6208.72,6208.72,6797.97,6797.97,4291.28,2506.69,0.0,0.0,0.0,378.24,0.0,1.0,Individual,0.0,0.0,14944.0,1.0,1.0,0.0,0.0,67.0,1967.0,10.0,2.0,2.0,6417.0,46.0,13200.0,0.0,0.0,2.0,2.0,2135.0,225.0,98.3,0.0,0.0,67.0,89.0,6.0,6.0,0.0,7.0,7.0,0.0,5.0,6.0,5.0,5.0,1.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,2.0,100.0,80.0,0.0,0.0,32509.0,14944.0,13000.0,19309.0,N,N,high_risk
10000.0,0.17739999999999997,360.23,RENT,30000.0,Not Verified,n,30.19,0.0,1.0,9.0,0.0,9841.0,10.0,w,0.0,0.0,3532.21,3532.21,1770.56,1511.65,0.0,250.0,45.0,50.0,0.0,1.0,Individual,0.0,0.0,10745.0,1.0,1.0,0.0,0.0,34.0,904.0,6.0,2.0,5.0,7681.0,25.0,26300.0,0.0,0.0,1.0,5.0,1194.0,3980.0,70.9,0.0,0.0,49.0,58.0,1.0,1.0,0.0,14.0,1.0,0.0,3.0,4.0,4.0,4.0,2.0,8.0,8.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,42579.0,10745.0,13700.0,16279.0,N,N,high_risk
8000.0,0.28800000000000003,334.38,OWN,115000.0,Not Verified,n,19.02,0.0,1.0,9.0,0.0,16673.0,16.0,w,4661.82,4661.82,6340.42,6340.42,3338.18,3002.24,0.0,0.0,0.0,334.38,0.0,1.0,Individual,0.0,108.0,349260.0,2.0,3.0,2.0,2.0,4.0,44523.0,81.0,1.0,1.0,5901.0,76.0,25800.0,3.0,1.0,2.0,3.0,38807.0,7927.0,67.8,0.0,0.0,108.0,370.0,2.0,2.0,1.0,2.0,4.0,0.0,4.0,4.0,4.0,7.0,6.0,5.0,9.0,4.0,9.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,393065.0,61196.0,24600.0,54715.0,N,N,high_risk
29775.0,0.14300000000000002,697.46,MORTGAGE,33000.0,Not Verified,n,58.07,0.0,0.0,6.0,0.0,15967.0,20.0,w,23724.43,23724.43,11185.71,11185.71,6050.57,5135.14,0.0,0.0,0.0,50.0,0.0,1.0,Joint App,0.0,0.0,59384.0,1.0,3.0,1.0,2.0,5.0,43417.0,77.0,0.0,0.0,14730.0,76.0,21800.0,1.0,2.0,1.0,3.0,9897.0,2833.0,84.9,0.0,0.0,155.0,205.0,46.0,5.0,4.0,51.0,3.0,0.0,2.0,2.0,1.0,5.0,7.0,3.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,95.0,50.0,0.0,0.0,78303.0,59384.0,18800.0,56503.0,N,N,high_risk
3000.0,0.17739999999999997,108.07,RENT,45000.0,Not Verified,n,22.83,0.0,0.0,6.0,0.0,8649.0,12.0,w,1778.67,1778.67,1834.23,1834.23,1221.33,612.9,0.0,0.0,0.0,108.07,0.0,1.0,Individual,0.0,0.0,32838.0,0.0,2.0,0.0,2.0,14.0,24189.0,84.0,0.0,0.0,5031.0,86.0,9600.0,1.0,3.0,0.0,2.0,5473.0,172.0,97.7,0.0,0.0,160.0,89.0,37.0,14.0,0.0,37.0,14.0,0.0,3.0,4.0,3.0,3.0,8.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,38251.0,32838.0,7600.0,28651.0,N,N,high_risk
35000.0,0.11710000000000001,1157.66,MORTGAGE,85000.0,Not Verified,n,16.31,0.0,0.0,9.0,0.0,29365.0,25.0,w,0.0,0.0,12711.49,12711.49,9428.4,3283.09,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,31570.0,0.0,1.0,0.0,0.0,26.0,2205.0,29.0,0.0,0.0,10845.0,80.0,31900.0,0.0,0.0,3.0,0.0,3508.0,725.0,97.2,0.0,0.0,227.0,231.0,31.0,26.0,1.0,61.0,1.0,0.0,5.0,8.0,5.0,13.0,5.0,8.0,19.0,8.0,9.0,0.0,0.0,0.0,0.0,54.2,100.0,0.0,0.0,39400.0,31570.0,26100.0,7500.0,N,N,high_risk
27600.0,0.1612,672.94,MORTGAGE,95000.0,Not Verified,n,27.17,0.0,1.0,12.0,0.0,20932.0,37.0,w,0.0,0.0,6252.16,6252.16,1233.3,1433.74,0.0,3585.12,645.3216,0.0,0.0,1.0,Individual,0.0,0.0,150565.0,1.0,2.0,1.0,2.0,4.0,129633.0,75.0,1.0,2.0,7323.0,71.0,31700.0,2.0,1.0,1.0,4.0,12547.0,8919.0,70.1,0.0,0.0,218.0,85.0,9.0,4.0,0.0,9.0,4.0,2.0,5.0,6.0,6.0,6.0,28.0,9.0,9.0,6.0,12.0,0.0,0.0,0.0,2.0,94.6,66.7,0.0,0.0,162570.0,150565.0,29800.0,130870.0,N,N,high_risk
32000.0,0.1033,685.12,RENT,175000.0,Source Verified,n,12.01,0.0,0.0,7.0,0.0,24604.0,12.0,w,23700.96,23700.96,12998.92,12998.92,8299.04,4699.88,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,73694.0,0.0,2.0,0.0,2.0,13.0,49090.0,84.0,0.0,1.0,9887.0,86.0,28200.0,0.0,1.0,0.0,3.0,10528.0,3096.0,88.8,0.0,0.0,86.0,167.0,23.0,13.0,0.0,26.0,15.0,0.0,4.0,4.0,4.0,7.0,4.0,5.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,90.9,75.0,0.0,0.0,84223.0,73694.0,27700.0,56023.0,N,N,high_risk
23000.0,0.0702,710.39,RENT,95000.0,Not Verified,n,21.29,0.0,0.0,15.0,0.0,3257.0,25.0,w,11204.37,11204.37,13843.64,13843.64,11795.63,2048.01,0.0,0.0,0.0,355.2,0.0,1.0,Individual,0.0,0.0,89857.0,0.0,5.0,2.0,3.0,7.0,86600.0,57.0,1.0,1.0,1580.0,40.0,33600.0,1.0,0.0,1.0,4.0,5990.0,19006.0,14.0,0.0,0.0,257.0,79.0,11.0,7.0,0.0,11.0,11.0,0.0,3.0,5.0,5.0,5.0,15.0,10.0,10.0,5.0,15.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,140129.0,89857.0,22100.0,106529.0,N,N,high_risk
9950.0,0.2565,399.04,RENT,70000.0,Not Verified,n,25.6,0.0,0.0,7.0,0.0,20788.0,9.0,w,0.0,0.0,3763.06,3763.06,748.8,1631.26,0.0,1383.0,248.94,0.0,0.0,1.0,Individual,0.0,0.0,430682.0,3.0,2.0,2.0,2.0,3.0,18845.0,74.0,1.0,1.0,11859.0,77.0,25800.0,3.0,0.0,4.0,4.0,61526.0,4506.0,81.8,0.0,0.0,59.0,57.0,2.0,2.0,1.0,49.0,7.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,4.0,100.0,66.7,0.0,0.0,443991.0,39633.0,24800.0,25436.0,N,N,high_risk
26575.0,0.0819,541.27,RENT,98000.0,Not Verified,n,18.25,0.0,1.0,19.0,0.0,8346.0,47.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,221645.0,0.0,2.0,0.0,1.0,23.0,12374.0,29.0,1.0,2.0,3749.0,13.0,117000.0,5.0,22.0,7.0,5.0,12314.0,88367.0,6.8,0.0,0.0,130.0,187.0,9.0,9.0,2.0,9.0,0.0,0.0,3.0,6.0,11.0,15.0,16.0,16.0,29.0,6.0,19.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,365629.0,20720.0,94800.0,42433.0,N,N,high_risk
2000.0,0.14300000000000002,68.65,RENT,29000.0,Not Verified,n,19.66,0.0,1.0,7.0,0.0,4359.0,15.0,w,0.0,0.0,654.26,654.26,277.04,133.27,0.0,243.95,43.911,68.65,0.0,1.0,Individual,0.0,0.0,24929.0,1.0,3.0,1.0,1.0,4.0,20570.0,100.0,0.0,0.0,1144.0,87.0,8300.0,2.0,0.0,1.0,1.0,3561.0,456.0,71.5,0.0,0.0,172.0,156.0,27.0,4.0,0.0,108.0,4.0,2.0,1.0,2.0,1.0,2.0,7.0,4.0,8.0,2.0,7.0,0.0,0.0,0.0,1.0,86.7,0.0,0.0,0.0,28786.0,24929.0,1600.0,20486.0,N,N,high_risk
26000.0,0.08810000000000001,537.33,MORTGAGE,108020.0,Verified,n,38.04,1.0,1.0,12.0,0.0,20517.0,30.0,w,0.0,0.0,5212.91,5212.91,2738.22,1847.69,0.0,627.0,112.86,50.0,0.0,1.0,Individual,0.0,0.0,224288.0,0.0,5.0,0.0,0.0,26.0,69195.0,41.0,1.0,1.0,5640.0,48.0,31500.0,0.0,8.0,3.0,1.0,18691.0,458.0,95.0,0.0,0.0,125.0,153.0,8.0,8.0,1.0,8.0,3.0,0.0,2.0,5.0,2.0,7.0,14.0,6.0,15.0,5.0,11.0,0.0,0.0,0.0,1.0,96.7,100.0,0.0,0.0,328135.0,89712.0,9100.0,136431.0,N,N,high_risk
10625.0,0.1862,273.41,MORTGAGE,106800.0,Not Verified,n,30.71,0.0,1.0,21.0,0.0,23638.0,29.0,w,0.0,0.0,535.83,535.83,218.78,317.05,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,94704.0,1.0,3.0,1.0,3.0,6.0,71066.0,87.0,0.0,1.0,4414.0,80.0,34000.0,6.0,0.0,3.0,4.0,4510.0,6573.0,68.8,0.0,0.0,69.0,227.0,14.0,6.0,0.0,14.0,2.0,0.0,10.0,15.0,11.0,11.0,9.0,18.0,20.0,15.0,21.0,0.0,0.0,0.0,1.0,100.0,36.4,0.0,0.0,117484.0,94704.0,21100.0,83484.0,N,N,high_risk
19125.0,0.1308,435.94,MORTGAGE,85000.0,Not Verified,n,34.84,0.0,2.0,7.0,1.0,13288.0,12.0,w,16493.79,16493.79,6491.16,6491.16,2631.21,3859.95,0.0,0.0,0.0,435.94,0.0,1.0,Joint App,0.0,2221.0,77935.0,0.0,3.0,0.0,3.0,17.0,64647.0,79.0,0.0,0.0,13134.0,79.0,17400.0,4.0,1.0,5.0,3.0,12989.0,3172.0,80.7,0.0,0.0,133.0,217.0,31.0,17.0,0.0,79.0,0.0,0.0,2.0,3.0,2.0,3.0,7.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,100.0,50.0,1.0,0.0,98834.0,77935.0,16400.0,81434.0,N,N,high_risk
15000.0,0.1524,521.75,RENT,39500.0,Source Verified,n,31.94,0.0,1.0,12.0,1.0,15043.0,17.0,w,10048.31,10048.31,8144.37,8144.37,4951.69,3192.68,0.0,0.0,0.0,521.75,0.0,1.0,Individual,0.0,263.0,25295.0,1.0,2.0,0.0,0.0,26.0,10252.0,44.0,1.0,2.0,3415.0,57.0,21300.0,0.0,3.0,1.0,2.0,2108.0,4474.0,50.3,0.0,0.0,99.0,95.0,6.0,6.0,0.0,6.0,6.0,0.0,3.0,9.0,3.0,3.0,3.0,10.0,14.0,9.0,12.0,0.0,0.0,0.0,1.0,100.0,66.7,1.0,0.0,44800.0,25295.0,9000.0,23500.0,N,N,high_risk
12000.0,0.17739999999999997,432.27,RENT,60000.0,Verified,n,25.94,0.0,1.0,8.0,0.0,10276.0,8.0,w,6929.94,6929.94,7769.04,7769.04,5070.06,2698.98,0.0,0.0,0.0,432.27,0.0,1.0,Individual,0.0,0.0,77092.0,1.0,5.0,1.0,1.0,6.0,66816.0,100.0,1.0,2.0,10262.0,77.0,17000.0,4.0,0.0,4.0,3.0,9637.0,6724.0,60.4,0.0,0.0,38.0,37.0,9.0,6.0,0.0,9.0,6.0,0.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,86305.0,77092.0,17000.0,69305.0,N,N,high_risk
14875.0,0.124,496.91,RENT,90000.0,Source Verified,n,9.2,0.0,0.0,9.0,0.0,2836.0,13.0,w,7799.57,7799.57,9431.04,9431.04,7075.43,2355.61,0.0,0.0,0.0,496.91,0.0,1.0,Individual,0.0,0.0,11585.0,0.0,3.0,0.0,3.0,13.0,6159.0,59.0,1.0,5.0,1206.0,58.0,6100.0,1.0,0.0,0.0,9.0,1287.0,2364.0,54.5,0.0,0.0,18.0,131.0,8.0,8.0,0.0,8.0,13.0,2.0,4.0,4.0,4.0,6.0,3.0,5.0,9.0,4.0,9.0,0.0,0.0,0.0,1.0,84.6,0.0,0.0,0.0,19956.0,11585.0,5200.0,10493.0,N,N,high_risk
14000.0,0.1308,319.12,MORTGAGE,85000.0,Source Verified,n,9.94,0.0,0.0,9.0,0.0,14261.0,15.0,w,0.0,0.0,4457.51,4457.51,2264.9,2192.61,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,23279.0,0.0,1.0,0.0,0.0,25.0,9018.0,69.0,0.0,3.0,7147.0,64.0,23300.0,0.0,0.0,1.0,3.0,2587.0,667.0,95.4,0.0,0.0,129.0,88.0,15.0,15.0,2.0,15.0,3.0,0.0,5.0,6.0,5.0,5.0,5.0,8.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,36300.0,23279.0,14500.0,13000.0,N,N,high_risk
12000.0,0.1308,404.79,MORTGAGE,45000.0,Source Verified,n,21.15,0.0,1.0,7.0,0.0,8025.0,20.0,w,0.0,0.0,3279.6,3279.6,2023.11,1206.49,0.0,50.0,9.0,0.0,0.0,1.0,Individual,0.0,0.0,11727.0,3.0,1.0,0.0,0.0,58.0,3702.0,24.0,3.0,3.0,3191.0,41.0,12700.0,0.0,0.0,2.0,3.0,1675.0,4401.0,61.7,0.0,0.0,62.0,46.0,2.0,2.0,0.0,27.0,6.0,0.0,3.0,6.0,3.0,7.0,2.0,6.0,18.0,6.0,7.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,28338.0,11727.0,11500.0,15638.0,N,N,high_risk
10000.0,0.17739999999999997,360.23,MORTGAGE,90000.0,Verified,n,32.52,0.0,2.0,35.0,0.0,29144.0,68.0,w,0.0,0.0,3068.81,3068.81,868.62,832.44,0.0,1367.75,246.195,135.0,0.0,1.0,Individual,0.0,0.0,77054.0,0.0,4.0,2.0,4.0,7.0,31861.0,57.0,2.0,11.0,9344.0,50.0,65500.0,3.0,1.0,5.0,15.0,2202.0,27802.0,47.3,0.0,0.0,128.0,117.0,8.0,7.0,1.0,8.0,1.0,0.0,16.0,22.0,19.0,20.0,28.0,30.0,39.0,22.0,35.0,0.0,0.0,0.0,4.0,100.0,21.1,0.0,0.0,149910.0,61005.0,52800.0,55696.0,N,N,high_risk
26050.0,0.1308,593.79,RENT,92000.0,Not Verified,n,22.93,0.0,0.0,14.0,0.0,14745.0,24.0,w,24335.97,24335.97,7058.45,7058.45,1714.03,5344.42,0.0,0.0,0.0,593.79,0.0,1.0,Individual,0.0,0.0,80184.0,1.0,4.0,2.0,3.0,5.0,65439.0,72.0,1.0,3.0,9386.0,66.0,25300.0,0.0,4.0,1.0,6.0,8018.0,9145.0,56.5,0.0,0.0,70.0,183.0,8.0,5.0,0.0,8.0,12.0,0.0,3.0,4.0,6.0,7.0,7.0,10.0,17.0,4.0,14.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,102625.0,80184.0,21000.0,77325.0,N,N,high_risk
16825.0,0.124,377.68,MORTGAGE,25000.0,Verified,n,34.33,0.0,0.0,10.0,0.0,1909.0,17.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,158097.0,1.0,3.0,1.0,1.0,3.0,25773.0,65.0,0.0,1.0,1118.0,39.0,30600.0,0.0,0.0,1.0,2.0,15810.0,26191.0,6.8,0.0,0.0,33.0,312.0,20.0,3.0,4.0,128.0,3.0,0.0,4.0,4.0,4.0,5.0,3.0,5.0,9.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,225082.0,27682.0,28100.0,39552.0,N,N,high_risk
22325.0,0.1524,533.93,OWN,150000.0,Source Verified,n,21.47,0.0,3.0,16.0,0.0,1527.0,26.0,w,0.0,0.0,6922.19,6922.19,2891.21,4030.98,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,56732.0,0.0,7.0,1.0,1.0,9.0,55205.0,59.0,0.0,0.0,23.0,41.0,45900.0,3.0,0.0,15.0,1.0,3546.0,28969.0,0.1,0.0,0.0,185.0,83.0,48.0,9.0,0.0,49.0,0.0,0.0,2.0,3.0,5.0,8.0,14.0,9.0,12.0,3.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,139517.0,56732.0,29000.0,93617.0,N,N,high_risk
17000.0,0.124,381.61,MORTGAGE,80000.0,Source Verified,n,13.26,0.0,1.0,10.0,0.0,19241.0,16.0,w,12756.21,12756.21,7238.88,7238.88,4243.79,2995.09,0.0,0.0,0.0,381.61,0.0,1.0,Individual,0.0,0.0,210032.0,1.0,1.0,0.0,1.0,21.0,15005.0,79.0,1.0,3.0,5974.0,53.0,45800.0,2.0,2.0,2.0,5.0,21003.0,17149.0,47.1,0.0,0.0,158.0,131.0,4.0,4.0,1.0,21.0,4.0,0.0,3.0,7.0,4.0,7.0,4.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,229527.0,34246.0,32400.0,18927.0,N,N,high_risk
10000.0,0.1524,239.17,MORTGAGE,120000.0,Not Verified,n,11.13,0.0,0.0,9.0,0.0,1868.0,21.0,w,0.0,0.0,2383.23,2383.23,1188.02,1195.21,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,638.0,369620.0,2.0,2.0,1.0,2.0,12.0,37213.0,81.0,3.0,5.0,737.0,55.0,7300.0,1.0,2.0,4.0,8.0,41069.0,3063.0,19.4,0.0,0.0,154.0,148.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,8.0,6.0,10.0,3.0,9.0,0.0,0.0,0.0,5.0,83.3,50.0,0.0,0.0,382119.0,39081.0,3800.0,44280.0,N,N,high_risk
15000.0,0.1033,486.34,MORTGAGE,113000.0,Source Verified,n,34.31,0.0,0.0,17.0,0.0,89089.0,31.0,w,12022.09,12022.09,5308.35,5308.35,2977.91,2330.44,0.0,0.0,0.0,486.34,0.0,1.0,Individual,0.0,0.0,495855.0,0.0,10.0,0.0,1.0,17.0,175348.0,98.0,0.0,0.0,6483.0,97.0,89600.0,0.0,8.0,0.0,1.0,29168.0,1754.0,87.2,0.0,0.0,140.0,326.0,30.0,17.0,1.0,73.0,18.0,2.0,3.0,6.0,3.0,8.0,15.0,6.0,15.0,6.0,17.0,0.0,0.0,0.0,0.0,75.9,66.7,0.0,0.0,558849.0,264437.0,13700.0,179649.0,N,N,high_risk
20000.0,0.1612,487.64,RENT,32000.0,Not Verified,n,36.91,0.0,0.0,10.0,0.0,2835.0,14.0,w,0.0,0.0,4370.85,4370.85,2080.04,2290.81,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,47206.0,1.0,2.0,1.0,4.0,1.0,44371.0,65.0,1.0,2.0,2835.0,29.0,24400.0,1.0,0.0,1.0,6.0,4721.0,15765.0,15.2,0.0,0.0,23.0,59.0,10.0,1.0,0.0,10.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,8.0,10.0,1.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,73934.0,47206.0,18600.0,49534.0,N,N,high_risk
10000.0,0.124,334.06,RENT,36000.0,Source Verified,n,26.3,0.0,0.0,7.0,0.0,4530.0,16.0,w,6850.7,6850.7,4669.95,4669.95,3149.3,1520.65,0.0,0.0,0.0,334.06,0.0,1.0,Individual,0.0,0.0,40873.0,1.0,4.0,0.0,1.0,22.0,36343.0,93.0,1.0,1.0,4530.0,88.0,7300.0,2.0,0.0,0.0,2.0,6812.0,2770.0,62.1,0.0,0.0,171.0,154.0,6.0,6.0,0.0,6.0,22.0,2.0,1.0,1.0,2.0,5.0,8.0,3.0,8.0,1.0,7.0,0.0,0.0,0.0,1.0,75.0,50.0,0.0,0.0,46306.0,40873.0,7300.0,39006.0,N,N,high_risk
15000.0,0.11019999999999999,491.23,OWN,40000.0,Source Verified,n,18.3,0.0,1.0,22.0,0.0,7253.0,36.0,w,0.0,0.0,5133.43,5133.43,3023.47,1388.42,0.0,721.54,129.8772,491.23,0.0,1.0,Individual,0.0,0.0,46657.0,1.0,13.0,1.0,3.0,7.0,39404.0,99.0,2.0,6.0,5262.0,55.0,45400.0,1.0,1.0,3.0,9.0,2121.0,25337.0,22.0,0.0,0.0,158.0,115.0,4.0,4.0,0.0,4.0,4.0,2.0,4.0,5.0,5.0,14.0,16.0,9.0,20.0,5.0,22.0,0.0,0.0,0.0,3.0,94.4,20.0,0.0,0.0,85054.0,46657.0,32500.0,39654.0,N,N,high_risk
14400.0,0.1612,351.1,MORTGAGE,144000.0,Not Verified,n,29.02,1.0,0.0,14.0,0.0,147110.0,22.0,w,0.0,0.0,6019.4,6019.4,1581.83,2267.37,0.0,2170.2,390.63599999999997,351.1,0.0,1.0,Individual,0.0,0.0,430417.0,0.0,3.0,0.0,1.0,14.0,48406.0,96.0,0.0,0.0,6179.0,94.0,179300.0,2.0,3.0,1.0,1.0,30744.0,2186.0,88.7,0.0,0.0,194.0,504.0,31.0,14.0,3.0,147.0,3.0,0.0,4.0,9.0,4.0,6.0,6.0,9.0,12.0,9.0,14.0,0.0,0.0,0.0,0.0,90.0,75.0,0.0,0.0,499389.0,227609.0,19300.0,50225.0,N,N,high_risk
21275.0,0.20550000000000002,570.19,MORTGAGE,55000.0,Verified,n,29.63,0.0,1.0,8.0,0.0,5279.0,17.0,w,0.0,0.0,5005.72,5005.72,806.48,1449.99,0.0,2749.25,494.865,570.19,0.0,1.0,Individual,0.0,0.0,80602.0,1.0,3.0,1.0,3.0,5.0,41869.0,88.0,1.0,1.0,2167.0,85.0,6800.0,2.0,1.0,1.0,4.0,10075.0,241.0,92.7,0.0,0.0,114.0,160.0,12.0,5.0,1.0,71.0,5.0,2.0,2.0,4.0,2.0,3.0,5.0,4.0,11.0,4.0,8.0,0.0,0.0,0.0,2.0,64.7,100.0,0.0,0.0,101119.0,47148.0,3300.0,53819.0,N,N,high_risk
20000.0,0.1033,428.2,MORTGAGE,127000.0,Not Verified,n,29.59,0.0,0.0,15.0,0.0,18020.0,50.0,w,0.0,0.0,3414.12,3414.12,1751.83,1662.29,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,323007.0,4.0,6.0,3.0,9.0,4.0,141466.0,93.0,3.0,6.0,8445.0,72.0,51400.0,1.0,1.0,3.0,15.0,21534.0,28851.0,36.9,0.0,0.0,156.0,243.0,6.0,4.0,1.0,6.0,7.0,0.0,5.0,6.0,6.0,12.0,31.0,8.0,18.0,7.0,15.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,402965.0,159486.0,45700.0,165965.0,N,N,high_risk
19125.0,0.0819,600.99,MORTGAGE,50000.0,Source Verified,n,34.3,0.0,1.0,13.0,0.0,10421.0,52.0,w,13484.46,13484.46,7987.77,7987.77,5640.54,2347.23,0.0,0.0,0.0,300.5,0.0,1.0,Individual,0.0,0.0,125983.0,1.0,5.0,2.0,5.0,6.0,20536.0,72.0,0.0,0.0,4573.0,61.0,21800.0,1.0,5.0,1.0,5.0,9691.0,9279.0,52.9,0.0,0.0,130.0,250.0,34.0,6.0,2.0,34.0,6.0,0.0,4.0,4.0,5.0,8.0,39.0,7.0,11.0,4.0,13.0,0.0,0.0,0.0,2.0,96.2,20.0,0.0,0.0,190403.0,30957.0,19700.0,28603.0,N,N,high_risk
25000.0,0.2565,1002.62,MORTGAGE,96000.0,Verified,n,30.86,0.0,0.0,10.0,0.0,15700.0,18.0,w,15668.07,15668.07,17008.92,17008.92,9331.93,7676.99,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,397768.0,1.0,4.0,1.0,5.0,10.0,75067.0,59.0,0.0,0.0,6129.0,70.0,17500.0,1.0,9.0,1.0,6.0,39777.0,1418.0,89.9,0.0,0.0,57.0,59.0,40.0,6.0,1.0,40.0,8.0,0.0,4.0,5.0,4.0,4.0,11.0,5.0,6.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,428753.0,90767.0,14000.0,101959.0,N,N,high_risk
1200.0,0.16949999999999998,42.76,RENT,19000.0,Source Verified,n,5.28,0.0,1.0,5.0,0.0,950.0,8.0,w,0.0,0.0,483.81,483.81,216.98,123.97,0.0,142.86,25.7148,0.0,0.0,1.0,Individual,0.0,0.0,7127.0,1.0,2.0,0.0,0.0,67.0,6177.0,107.0,2.0,3.0,445.0,100.0,1400.0,0.0,0.0,3.0,3.0,1425.0,55.0,89.0,0.0,0.0,114.0,67.0,1.0,1.0,0.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,2.0,87.5,100.0,0.0,0.0,7150.0,7127.0,500.0,5750.0,N,N,high_risk
25000.0,0.2305,705.49,RENT,85000.0,Source Verified,n,13.13,0.0,2.0,11.0,0.0,27102.0,18.0,w,0.0,0.0,4200.93,4200.93,1418.29,2782.64,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,46205.0,2.0,2.0,0.0,0.0,172.0,19103.0,114.0,2.0,6.0,8568.0,104.0,27700.0,0.0,0.0,3.0,6.0,4621.0,0.0,101.7,0.0,0.0,286.0,73.0,3.0,3.0,0.0,19.0,3.0,2.0,5.0,6.0,6.0,8.0,6.0,9.0,12.0,6.0,11.0,0.0,0.0,0.0,2.0,88.2,80.0,0.0,0.0,44417.0,46205.0,25500.0,16717.0,N,N,high_risk
